INDEX;landuse;geometry;center_geo;energysum;conversionfactor
555;commercial;POLYGON ((4536829.109979236 3273676.015854825, 4536947.028420939 3273395.384918986, 4536972.205303982 3273338.805191541, 4536972.702659961 3273337.690705527, 4537022.191934023 3273358.249839511, 4537102.962652107 3273391.408934217, 4537101.678446467 3273394.349289507, 4537092.865533506 3273414.471644165, 4537090.869808454 3273418.762170612, 4537084.195764071 3273434.121268974, 4537103.272303815 3273442.376210108, 4537085.000131944 3273481.723695196, 4537104.554871096 3273490.066441071, 4537103.383795402 3273506.479841549, 4537102.397302814 3273516.696428302, 4537094.659961287 3273533.991816013, 4537086.973859998 3273530.379945286, 4537065.931524017 3273575.265162325, 4536986.873207199 3273600.799388949, 4536829.109979236 3273676.015854825));POINT (4536984.888835851 3273500.858197655);748,4084174082764;0,000748394010823568
556;commercial;POLYGON ((4533200.650300753 3273769.939000754, 4533203.479660694 3273752.883747911, 4533212.89920849 3273699.340820469, 4533218.312660192 3273665.565093804, 4533222.386162943 3273637.646747455, 4533228.842505643 3273587.139931746, 4533230.971749938 3273573.084486434, 4533238.60936709 3273524.633606831, 4533239.253526788 3273520.26125388, 4533246.202102675 3273473.139741116, 4533292.76765259 3273481.782908876, 4533322.203657441 3273489.956440383, 4533351.018933701 3273496.933786313, 4533358.816085361 3273498.817875368, 4533428.762186669 3273508.647307517, 4533415.67905053 3273535.364328239, 4533474.943166598 3273557.53363478, 4533388.738211638 3273812.734749852, 4533200.650300753 3273769.939000754));POINT (4533328.907383701 3273642.182234903);1033,2132708491458;0,0010331933818765447
557;commercial;POLYGON ((4532986.706951101 3274054.361894879, 4533045.828091543 3273841.957594342, 4533167.428233977 3273889.57290609, 4533136.246109682 3273994.412460904, 4533110.973012294 3274079.466502865, 4533107.730554603 3274090.377343987, 4532986.706951101 3274054.361894879));POINT (4533076.558068319 3273968.386199358);444,9461767180609;0,00044493761166903623
558;industrial;POLYGON ((4546468.592178945 3279103.069749247, 4546505.666232006 3279101.959408326, 4546505.662615792 3279102.627705772, 4546540.19774653 3279101.835887148, 4546540.502876418 3279117.023974811, 4546540.686277064 3279141.342153891, 4546541.172830612 3279188.702777221, 4546541.37690733 3279199.452099853, 4546504.726460372 3279200.514682299, 4546469.069921467 3279201.065980852, 4546468.376626363 3279155.82387632, 4546468.731971652 3279135.273770882, 4546468.592178945 3279103.069749247));POINT (4546504.689105696 3279151.468458691);114,19561099121945;0,00011419341276802367
559;retail;POLYGON ((4541169.629211588 3271990.623992081, 4541181.994773661 3271948.073987661, 4541229.301348588 3271966.405619455, 4541249.630412539 3271968.861574672, 4541259.490975665 3271965.959669676, 4541268.46408582 3271934.978002611, 4541282.904191338 3271937.839605919, 4541286.257823379 3271931.093482246, 4541308.375206347 3271934.130831033, 4541317.612298014 3271930.588480337, 4541323.390758866 3271931.436949816, 4541323.620032414 3271955.098080602, 4541327.459551854 3272072.588230399, 4541325.776925462 3272075.409572468, 4541169.629211588 3271990.623992081));POINT (4541266.982448665 3271994.818251314);205,41951865198703;0,00020541556440237228
560;retail;POLYGON ((4563043.339404306 3265522.702029885, 4563056.479893791 3265490.663791182, 4563077.618553752 3265480.612234643, 4563086.843147529 3265501.600424218, 4563104.197262228 3265541.896359289, 4563053.09674703 3265557.210227597, 4563043.339404306 3265522.702029885));POINT (4563070.795224438 3265522.014279759);45,91311084281684;4,591222703244647e-05
561;industrial;POLYGON ((4536340.040497933 3274312.029590657, 4536360.83249604 3274310.386586482, 4536444.454061473 3274308.491689981, 4536494.920858223 3274308.613701581, 4536494.052927714 3274323.581088473, 4536493.587309327 3274339.902833227, 4536493.532211006 3274351.207326633, 4536491.654222324 3274419.011227458, 4536491.649673237 3274425.917707918, 4536348.137323598 3274446.439388387, 4536340.040497933 3274312.029590657));POINT (4536416.737778945 3274372.15952931);305,6481669548014;0,0003056422833408471
562;industrial;POLYGON ((4536494.052927714 3274323.581088473, 4536494.920858223 3274308.613701581, 4536561.411547475 3274310.049357024, 4536629.256953163 3274311.411469681, 4536559.54739064 3274402.094111941, 4536548.655870015 3274413.192272492, 4536534.38977281 3274419.486512068, 4536522.200324121 3274421.794384709, 4536491.649673237 3274425.917707918, 4536491.654222324 3274419.011227458, 4536493.532211006 3274351.207326633, 4536493.587309327 3274339.902833227, 4536494.052927714 3274323.581088473));POINT (4536542.828032659 3274357.55742089);169,644767858707;0,00016964150225978853
563;industrial;POLYGON ((4535136.288558868 3274371.641830195, 4535808.54965149 3274333.485571546, 4535852.193756412 3274335.242142433, 4536017.417356559 3274328.975779388, 4536181.593160054 3274320.296427489, 4536197.011764195 3274588.847377278, 4536018.471503834 3274619.000640929, 4536019.74781752 3274630.318589543, 4535948.480972513 3274629.974017347, 4535902.675272494 3274630.65097392, 4535857.911957963 3274625.514274126, 4535856.733479721 3274631.645476822, 4535838.412004001 3274629.944850264, 4535719.013672523 3274618.260750512, 4535627.054179574 3274596.377902834, 4535616.650443888 3274592.661133961, 4535573.091786014 3274576.584592402, 4535552.976590202 3274565.895223368, 4535547.14199835 3274549.466507859, 4535519.648841729 3274528.285727732, 4535557.727061449 3274407.272076713, 4535556.291086701 3274394.298684907, 4535552.129820374 3274381.217856284, 4535544.203141001 3274379.235439194, 4535528.345623338 3274437.797576204, 4535434.585449229 3274432.627695314, 4535380.577136195 3274430.457596928, 4535383.847226116 3274489.11650819, 4535382.0077879 3274496.555820317, 4535354.567394452 3274481.761339949, 4535353.454766879 3274459.355641183, 4535292.657413313 3274433.364391739, 4535292.886600493 3274442.731674344, 4535259.353785398 3274426.547887588, 4535187.519803985 3274405.080149267, 4535139.579718545 3274405.615873132, 4535136.288558868 3274371.641830195));POINT (4535802.834000723 3274463.978015389);3384,5222933504033;0,0033844571425504094
564;industrial;POLYGON ((4536221.533265865 3274316.859454974, 4536340.040497933 3274312.029590657, 4536348.137323598 3274446.439388387, 4536351.326741659 3274477.279938656, 4536279.88684967 3274483.45105054, 4536257.090438764 3274478.790860057, 4536253.434112175 3274467.246394745, 4536234.620089435 3274468.864754998, 4536225.923390647 3274379.177582247, 4536221.533265865 3274316.859454974));POINT (4536287.334260476 3274396.013250499);310,58935377020555;0,000310583375040236
565;commercial;POLYGON ((4536489.549638857 3274122.890145971, 4536618.956461643 3274136.745477575, 4536661.055183787 3274141.25992499, 4536809.732907263 3274152.08644046, 4536816.014576883 3274272.370826637, 4536816.093906201 3274284.616982269, 4536628.828343518 3274285.314412021, 4536491.670507372 3274285.824441674, 4536489.549638857 3274122.890145971));POINT (4536646.251492545 3274211.998332703);761,6334096317419;0,0007616187484708339
566;commercial;POLYGON ((4535980.839804226 3273827.55194115, 4535994.142883633 3273827.90905981, 4536231.856236725 3273856.869893923, 4536230.614031255 3273798.632686038, 4536312.052255137 3273818.362393452, 4536312.610568088 3273835.976472832, 4536413.373553348 3273839.240402003, 4536477.416195807 3273833.772405254, 4536530.946442865 3273829.204856291, 4536648.107721059 3273812.169423469, 4536666.825777543 3273805.379436059, 4536727.32140575 3273796.417586511, 4536743.765928596 3273785.729753969, 4536804.162856068 3273723.115090722, 4536896.889970282 3273675.517990364, 4536906.576421395 3273778.461979832, 4537001.559495179 3273770.500937775, 4537064.860274607 3273765.888034934, 4537091.655253731 3273762.483520676, 4537111.128810188 3273986.53516873, 4537130.322403029 3273985.605067559, 4537131.795467842 3273997.956903445, 4537132.412525636 3274006.305430413, 4537132.798706679 3274011.569234668, 4537134.017125131 3274024.767682207, 4537139.546878959 3274084.095922271, 4537140.405393882 3274096.521089118, 4537136.419905976 3274096.803145472, 4537138.430582236 3274116.374908828, 4537125.076105535 3274117.661114374, 4537125.805588701 3274125.769492215, 4537126.96033272 3274138.408156541, 4537128.261372609 3274152.813333347, 4537129.477200129 3274166.223327807, 4537129.96534263 3274178.576561939, 4537115.266405086 3274177.085732239, 4537094.205178088 3274174.948528438, 4537071.676947013 3274172.658018121, 4537041.894446427 3274169.927259642, 4537033.072581162 3274169.150888231, 4537009.476109462 3274167.058943896, 4536977.452753302 3274149.971405688, 4536754.726638233 3274126.965420913, 4536714.824670591 3274110.637795997, 4536492.997139407 3274087.382293719, 4536420.286658146 3274090.956270306, 4536319.527606432 3274079.827427523, 4536313.600422376 3274079.167604269, 4536299.116528925 3274077.56608165, 4536246.066623701 3274071.718997571, 4536224.93891748 3274069.382123575, 4536088.433781374 3274043.887389126, 4536008.053966216 3274035.569902292, 4535994.006520016 3274012.689127339, 4535991.431111806 3273976.450670513, 4535989.39253274 3273947.799504996, 4535986.58593317 3273908.309315076, 4535981.845202837 3273841.654116331, 4535980.839804226 3273827.55194115));POINT (4536631.035904792 3273953.23792186);5460,353571217752;0,0054602484614348695
567;retail;POLYGON ((4563790.281781091 3271366.660156422, 4563865.822774095 3271355.189634603, 4563883.694775164 3271430.270904485, 4563808.65282659 3271440.194479648, 4563790.281781091 3271366.660156422));POINT (4563837.216510192 3271397.992022199);93,50085111037724;9,349905125364061e-05
568;retail;POLYGON ((4561831.510110791 3260285.375184958, 4561833.947563811 3260283.878166072, 4561848.429127972 3260285.073428288, 4561902.810971067 3260301.448885549, 4561906.451299022 3260289.425013514, 4561921.287183112 3260293.824525585, 4561921.298799491 3260341.660244362, 4561830.276062048 3260341.986282671, 4561830.253909928 3260338.675857356, 4561830.466533505 3260311.186315516, 4561831.510110791 3260285.375184958));POINT (4561873.933815969 3260316.409432871);73,87672803508919;7,387530593544993e-05
569;retail;POLYGON ((4562176.034393653 3260299.72951716, 4562184.412346512 3260295.19062081, 4562195.730512278 3260292.109912804, 4562207.514044615 3260292.606417818, 4562248.640525521 3260292.327510533, 4562288.41217025 3260292.306001903, 4562289.708189194 3260294.085178376, 4562291.421345025 3260335.485642511, 4562290.076665053 3260338.874276514, 4562227.009015393 3260339.475738151, 4562223.770366923 3260336.877584926, 4562176.034393653 3260299.72951716));POINT (4562243.327895197 3260313.752107786);69,45809616018667;6,945675911757366e-05
570;retail;POLYGON ((4544540.583789323 3279425.420821074, 4544604.140923909 3279369.047818244, 4544625.099586998 3279392.994045685, 4544563.44694918 3279448.37256509, 4544540.583789323 3279425.420821074));POINT (4544583.187183817 3279408.986950729);43,487838324557806;4,348700119978471e-05
571;retail;POLYGON ((4544501.915887705 3279386.600458193, 4544561.824140354 3279321.271223396, 4544604.140923909 3279369.047818244, 4544540.583789323 3279425.420821074, 4544505.665746815 3279390.369107119, 4544501.915887705 3279386.600458193));POINT (4544552.757245007 3279374.676741348);82,97618697976364;8,297458971891156e-05
572;commercial;POLYGON ((4547928.91321922 3263297.079093976, 4547947.112734498 3263280.189271017, 4547950.252249768 3263278.539698946, 4547953.27784664 3263279.213355624, 4547996.204286086 3263322.383331377, 4547992.218704856 3263325.69859189, 4547984.893431473 3263332.938105369, 4547978.079718567 3263339.566081338, 4547972.379850158 3263345.3650682, 4547969.6614259 3263348.070064487, 4547960.915165967 3263356.748400135, 4547957.183422145 3263360.465272509, 4547952.921476896 3263356.192034713, 4547945.945263457 3263347.594067042, 4547941.793908384 3263343.136520688, 4547954.043256433 3263331.566347748, 4547957.177346598 3263328.557337663, 4547946.421312714 3263316.744375923, 4547939.832518652 3263309.634809254, 4547935.440403937 3263304.787426904, 4547933.549020577 3263302.695239266, 4547933.143725231 3263302.331266309, 4547928.91321922 3263297.079093976));POINT (4547961.29343053 3263317.352363165);40,724880080101585;4,072409614125086e-05
573;commercial;POLYGON ((4556055.972256275 3267708.238233574, 4556064.502977818 3267702.683285533, 4556079.449544644 3267703.082733577, 4556119.706565726 3267741.500334546, 4556153.873499583 3267774.113016608, 4556132.563038874 3267775.783585845, 4556079.245430306 3267796.833003683, 4556055.972256275 3267708.238233574));POINT (4556095.062929945 3267751.099020374);72,03196620089224;7,203057961223471e-05
574;retail;POLYGON ((4546616.46309236 3277960.050632169, 4546617.78434771 3277960.099995162, 4546617.59158524 3277956.325495298, 4546617.645395174 3277951.470464484, 4546618.053570963 3277946.73193051, 4546618.539888951 3277943.244771774, 4546619.876552682 3277937.356664523, 4546621.33979567 3277932.699868798, 4546623.106926168 3277928.224105172, 4546625.101393675 3277923.970432552, 4546636.530445565 3277908.36159547, 4546648.648454883 3277897.987203113, 4546656.97831304 3277907.827454859, 4546661.081228874 3277913.062266297, 4546672.572578683 3277926.32281743, 4546679.077700563 3277934.074143264, 4546685.657816599 3277941.81777302, 4546680.599238825 3277945.251465285, 4546677.842090823 3277952.801357129, 4546675.531498132 3277959.792369837, 4546687.749588658 3277963.605218086, 4546697.787927827 3277966.850319998, 4546701.965557265 3277949.973601992, 4546708.348488739 3277944.606352459, 4546727.151775484 3277928.934462095, 4546738.666256457 3277942.719868171, 4546729.7049684 3277950.720791815, 4546720.024229836 3277958.72219271, 4546718.805960622 3277957.173477984, 4546715.724165293 3277959.539028677, 4546711.627062337 3277965.233807327, 4546707.873782719 3277970.242453508, 4546728.860612568 3277977.454066802, 4546735.459966474 3278003.492269501, 4546724.394686189 3278006.48359225, 4546672.681635547 3278020.358277238, 4546633.01792701 3278030.952776169, 4546630.597938045 3278030.88651313, 4546627.623779246 3278029.736473277, 4546626.488313401 3278019.312160385, 4546624.995187049 3278010.464638595, 4546621.788029257 3277991.522825461, 4546619.12953033 3277975.848184978, 4546616.46309236 3277960.050632169));POINT (4546667.154021246 3277972.049294436);152,77227575402475;0,00015276933494432708
575;retail;POLYGON ((4550451.496123889 3277111.065367979, 4550452.359957588 3277109.144687874, 4550452.733568382 3277108.994961698, 4550458.054267708 3277106.858429734, 4550460.05426256 3277107.642328953, 4550465.718359382 3277105.421521471, 4550473.101774403 3277098.8130443, 4550475.398738464 3277098.764025102, 4550479.444780819 3277103.409034726, 4550479.3407039 3277105.632486529, 4550471.289285008 3277112.733498055, 4550470.219920613 3277111.35786461, 4550467.260295422 3277113.816015356, 4550468.476090051 3277115.254174209, 4550458.174254223 3277124.311589624, 4550456.494222678 3277123.654004199, 4550451.496123889 3277111.065367979));POINT (4550464.668913188 3277110.874589938);5,08304036107196;5,082942514428558e-06
